Column 1,season,team,team_score_home,assists_home,blocks_home,defensive_rebounds_home,fast_break_points_home,field_goals_made_home,field_goals_attempted_home,flagrant_fouls_home,fouls_home,free_throws_made_home,free_throws_attempted_home,offensive_rebounds_home,points_in_paint_home,steals_home,team_turnovers_home,technical_fouls_home,three_point_field_goals_made_home,three_point_field_goals_attempted_home,total_rebounds_home,total_technical_fouls_home,turnover_points_home,turnovers_home,opponent_team_score_home,opponent_assists_home,opponent_blocks_home,opponent_defensive_rebounds_home,opponent_fast_break_points_home,opponent_field_goals_made_home,opponent_field_goals_attempted_home,opponent_flagrant_fouls_home,opponent_fouls_home,opponent_free_throws_made_home,opponent_free_throws_attempted_home,opponent_offensive_rebounds_home,opponent_points_in_paint_home,opponent_steals_home,opponent_team_turnovers_home,opponent_technical_fouls_home,opponent_three_point_field_goals_made_home,opponent_three_point_field_goals_attempted_home,opponent_total_rebounds_home,opponent_total_technical_fouls_home,opponent_turnover_points_home,opponent_turnovers_home,Games_home,Possessions_home,team_score_away,assists_away,blocks_away,defensive_rebounds_away,fast_break_points_away,field_goals_made_away,field_goals_attempted_away,flagrant_fouls_away,fouls_away,free_throws_made_away,free_throws_attempted_away,offensive_rebounds_away,points_in_paint_away,steals_away,team_turnovers_away,technical_fouls_away,three_point_field_goals_made_away,three_point_field_goals_attempted_away,total_rebounds_away,total_technical_fouls_away,turnover_points_away,turnovers_away,opponent_team_score_away,opponent_assists_away,opponent_blocks_away,opponent_defensive_rebounds_away,opponent_fast_break_points_away,opponent_field_goals_made_away,opponent_field_goals_attempted_away,opponent_flagrant_fouls_away,opponent_fouls_away,opponent_free_throws_made_away,opponent_free_throws_attempted_away,opponent_offensive_rebounds_away,opponent_points_in_paint_away,opponent_steals_away,opponent_team_turnovers_away,opponent_technical_fouls_away,opponent_three_point_field_goals_made_away,opponent_three_point_field_goals_attempted_away,opponent_total_rebounds_away,opponent_total_technical_fouls_away,opponent_turnover_points_away,opponent_turnovers_away,Games_away,Possessions_away,MP,new_LA_RAPM,new_LA_RAPM__Def,new_LA_RAPM__Off,new_RAPM,new_RAPM__Def,new_RAPM__Off,total_wins,lag 1,lag 2,team_change,team_Bucks,team_Bulls,team_Cavaliers,team_Celtics,team_Clippers,team_Grizzlies,team_Hawks,team_Heat,team_Hornets,team_Jazz,team_Kings,team_Knicks,team_Lakers,team_Magic,team_Mavericks,team_Nets,team_Nuggets,team_Pacers,team_Pelicans,team_Pistons,team_Raptors,team_Rockets,team_Spurs,team_Suns,team_Thunder,team_Timberwolves,team_Trail Blazers,team_Warriors,team_Wizards,season_2010,season_2011,season_2012,season_2013,season_2014,season_2015,season_2016,season_2017,season_2018,season_2019,season_2020,season_2021,season_2022
211,2016,Hawks,122.81836595,28.958845484,6.6895813276,40.636272538,17.54548085,45.272035037,101.07722664,0.029340269,23.002770881,20.684889631,26.523603158,10.445135757,50.113179419,10.709198178,0.4694443037,0.5281248417,11.589406247,33.653288521,59.883488989,0.5281248417,19.511278872,17.662841926,121.23399143,26.728985041,6.3668383688,42.690091367,13.731245883,45.007972616,103.92323273,0.058680538,22.826729267,20.948952052,27.286450152,13.877947228,50.817345874,10.35711495,0.7921872625,0.9975691453,10.269094143,30.132456243,67.013174352,0.9975691453,21.418396356,18.161626499,41,3408.2850456,118.20543743,26.474476248,5.7258064571,41.733455311,14.993348867,44.625873006,103.77286342,0.0295144663,21.30944465,19.24343201,25.972730321,13.901313615,47.872464296,10.418606595,0.8854339882,0.6788327243,9.7102594041,28.953691415,66.348520183,0.6788327243,23.316428356,19.125374145,125.34793826,32.849600963,7.6147322986,40.936564722,18.003824427,47.961007695,102.6513137,0,23.198370491,17.02984704,21.663618245,9.5331726064,54.542733674,11.274526117,0.5607748592,0.5902893255,12.396075835,34.797555737,58.85184575,0.5902893255,18.977801814,17.384020635,41,3388.1690108,21149.361667,3361.0384,9560.3348,-6206.595633,2384.6672,10421.6422,-7954.961567,48,60,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
241,2017,Hawks,120.74594613,27.135568555,5.9258214574,42.008793698,13.054408656,44.678346929,100.21092128,0.0586714996,21.444433096,20.652367852,28.308998547,11.411606668,49.988117641,9.4754471819,0.7920652443,0.8507367439,10.736884423,31.594602523,63.98127029,0.8507367439,20.359010354,18.393515118,122.91679162,26.226160312,5.7498069587,40.659349208,14.315845897,45.85177692,104.5232765,0.0293357498,24.788708572,18.686872616,24.378008075,12.438357911,48.403987152,10.736884423,0.7627294945,0.8214009941,12.52636516,36.405665488,63.570569793,0.8214009941,19.185580362,16.956063378,41,3408.8100941,126.82568925,29.985216529,6.5526606111,38.893211369,16.487339602,47.227470948,104.60099704,0.0301965927,26.693787927,18.842673831,24.278060513,13.195911,46.381966353,10.961363142,0.8153080023,0.4227522975,13.52807352,36.53787714,62.053997953,0.4227522975,20.231717094,18.631297682,126.85588584,29.502071046,5.8279423869,39.678322779,16.034390712,46.744325466,102.15507303,0.090589778,22.224692211,22.707837694,31.223276829,13.165714408,52.66285763,10.417824474,0.5435386682,0.9662909657,10.659397215,31.072293866,64.681101516,0.9662909657,21.590563765,18.359528348,40,3311.6319138,16831.043333,-9973.662133,-2238.2108,-7738.38435,-11462.2049,-4603.11415,-6895.619717,42,48,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
271,2018,Hawks,121.8424516,5.0427617528,23.727214259,39.176137548,11.659564746,45.268260128,102.95395671,9.7357365632,0.0874467356,18.422112299,23.552320788,11.25147998,-1.195105387,18.567856859,0.874467356,0,12.883819045,36.028055066,60.279949739,0,22.357215401,0.5538293255,130.03329583,7.170632319,24.106150113,41.274859202,14.924242875,48.562087169,104.84863598,10.843395214,0.1165956475,19.646366598,25.3012555,13.670839665,-1.195105387,17.955729709,0.5829782373,0.0291489119,13.262754899,36.55273548,64.477393047,0.0291489119,20.987216543,0.4080847661,41,3430.6597948,130.11121735,6.0374404825,24.324760205,39.928773046,16.158174045,48.707853168,102.37399079,9.8582361501,0.0583327583,18.287319722,23.858098138,10.849893041,-1.195821545,17.062331798,0.5541612037,0.0583327583,14.408191296,36.895469615,60.724401374,0.0583327583,21.291456774,0.6708267203,125.26959842,5.1041163499,23.099772281,39.345445463,13.124870614,45.995379908,101.58649855,8.8665792593,0,19.424808509,24.674756754,10.412397354,-1.195821545,17.266496452,0.7874922368,0.0291663791,13.854030093,38.149623918,59.353581555,0.0291663791,20.4164654,0.7874922368,41,3428.6052277,18547.566667,-14005.42412,-11010.60833,-2977.422017,-12790.47942,-10970.3295,-1811.238983,24,42,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
301,2019,Hawks,126.34756983,28.37054515,5.1961723243,37.456899963,16.005322239,46.209810563,103.25655806,0.1667221067,26.258731799,19.311977355,26.11979671,13.671212746,57.630274869,10.586853773,0.5279533378,1.0281196577,14.615971351,41.263721398,60.909142967,1.0281196577,25.647417408,19.951078764,135.48949868,30.676867626,6.4465881242,40.152240687,18.756236999,49.016299358,101.50597594,0.0833610533,25.230612141,23.924622306,31.510478159,11.698334484,58.686181544,11.865056591,0.5279533378,0.5557403555,13.532277657,37.290177856,63.020956318,0.5557403555,20.312309995,17.922626466,41,3598.8028943,132.17831354,29.546373833,5.8124014097,39.260618781,18.190663671,46.92975953,101.28647642,0.0538185316,24.460522599,24.164520675,31.941298487,12.109169604,52.150157092,10.306248796,0.5381853157,0.6189131131,14.154273803,39.771894831,62.51022442,0.6189131131,17.81393395,14.800096182,127.73828468,29.519464567,6.2429496623,39.744985565,18.109935874,46.526120543,102.47048411,0.0538185316,26.55944533,20.128130808,26.317261938,12.458990059,57.155280529,7.911324141,0.4036389868,0.6727316446,14.55791279,41.682452702,61.756764978,0.6727316446,21.608140426,17.356476432,41,3716.1920655,17901.7,-12309.96173,-11179.1369,-1122.611367,-15734.11218,-11044.99688,-4668.457767,29,24,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
331,2020,Hawks,122.1513521,26.219012381,5.4750466839,36.386956222,15.983055537,44.378483991,101.1013279,0.0680130023,25.334843351,19.791783665,25.130804344,10.678041359,54.886492844,9.3517878141,0.5441040183,0.6121170206,13.602600457,42.474119927,56.892876411,0.6121170206,22.818362266,17.887419601,137.11421261,28.735493465,6.7332872262,41.487931394,18.193478111,49.853530675,102.42758144,0.1020195034,22.682336262,23.294453282,30.095753511,12.582405423,61.415741063,10.099930839,0.714136524,0.6121170206,14.112697974,36.863047238,64.544339168,0.6121170206,18.771588631,16.323120548,33,2940.6141955,131.31557896,27.283362144,7.5695697142,38.901006097,15.007494738,47.293355128,100.90565541,0.0658223453,24.255534258,24.15680074,31.397258728,12.440423269,58.845176735,9.9720853192,0.7569569714,0.6253122807,12.57206796,36.531401664,61.445159376,0.6253122807,18.923924286,15.863185227,128.22192872,27.447918007,5.9240110807,38.407338507,12.901179687,46.668042847,101.82716824,0.0329111727,26.427671655,21.556818099,27.217539799,11.420176917,58.121130936,8.1619708223,0.4936675901,0.9544240074,13.329024932,38.407338507,60.227445987,0.9544240074,20.832772301,17.410010343,34,3038.481825,17921.145,1974.5095167,-6250.366367,8238.51845,10878.6341,-1574.405483,12410.0081,20,29,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
361,2021,Hawks,130.71414401,27.206441783,5.5126282517,39.236942262,12.192636604,46.954621814,102.11333156,0.1297089,22.926048082,22.439639707,27.595568483,12.516908854,54.412883566,8.3986512775,0.5512628252,0.6161172752,14.365260679,39.690923412,55.774827017,0.6161172752,18.742936056,14.819241829,132.69220474,28.925084709,6.1611727518,39.074806137,14.689532929,48.93268254,102.85915773,0.032427225,22.731484732,20.137306731,25.001390482,11.252247078,56.553080417,8.6580690776,0.6161172752,0.8755350753,14.689532929,40.047622887,54.575019691,0.8755350753,18.548372706,14.365260679,36,3083.8284796,126.33637335,27.731589974,5.6299631617,36.932558341,12.739802355,47.034320814,104.39560263,0,23.163277008,19.238388404,24.064071114,11.967693121,56.814371106,9.2974820214,0.4182258349,0.5147394891,13.029343317,39.377570914,53.146852247,0.5147394891,15.603040763,13.222370626,133.67141107,28.857582606,5.5334495075,42.27298054,10.970385361,47.902943702,100.76025499,0,22.037284376,23.324133099,28.761068952,11.999864339,56.814371106,7.8497772084,0.7077667975,0.5469107071,14.541390566,37.897694883,59.002013935,0.5469107071,18.015882118,14.670075439,36,3108.3684737,18924.486667,10232.002917,-2072.639033,12254.59295,12462.136967,-5292.2462,17790.706983,41,20,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
391,2022,Hawks,129.16559715,27.872576228,4.503800427,39.032937034,11.953482894,47.672302633,104.04062244,0.0849773665,21.470947948,19.403165362,24.190223677,12.463347094,52.119451482,7.5629856227,0.6514931435,0.6231673547,14.417826524,39.061262823,51.496284128,0.6231673547,18.241808019,13.28479497,131.3183571,30.195290913,5.7218093475,39.939362277,15.834115967,48.805334187,102.8792651,0.1133031554,22.717282657,18.864975374,23.708685267,11.641899217,56.764880854,8.1295013997,0.9064252432,0.6231673547,14.842713357,40.845787521,51.581261494,0.6231673547,17.363708565,13.369772337,41,3530.3518124,129.61576527,28.844390655,4.670583374,38.157250838,12.511502129,48.460840826,103.65864434,0.0566131318,24.513486072,17.776523387,22.560333025,12.086903641,54.688285325,8.1805975461,0.7359707135,0.6227444499,14.917560231,40.931294296,50.244154478,0.6227444499,18.738946628,14.606188006,135.39030472,29.240682578,5.3499409557,39.770725094,10.586655648,48.630680222,100.99782714,0.1698393954,21.965895141,22.645252723,27.598901756,10.841414741,53.782475216,9.0581010891,0.7076641476,0.4529050545,15.483691549,40.818068033,50.612139835,0.4529050545,16.842406712,12.879487486,41,3532.7492689,21734.09,3504.8330667,-6563.302967,10037.457583,4656.2180167,-4089.08125,8806.9192833,43,41,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,2009,Heat,106.18955633,23.789920971,5.9474802428,31.035033267,9.5159683885,40.361763648,90.293563686,0.0540680022,24.00619298,18.220916744,24.114328984,11.110974454,25.520097042,8.2453703366,13.057422533,1.0002580408,7.2451122958,21.762370888,51.094262086,1.0002580408,17.463964713,13.057422533,110.2987245,24.384668995,5.487902224,35.090133432,13.435898548,39.712947621,85.589647494,0.0270340011,21.816438891,23.303308951,30.169945232,12.381572505,29.088585187,6.8396022792,16.193366661,0.6488160265,7.569520309,19.924058813,57.474286346,0.6488160265,15.409380629,16.193366661,41,3699.0454952,104.88406194,19.705490426,3.4961353982,32.789512295,11.494869415,38.431003506,85.973147746,0,21.850846239,19.784948049,25.691298002,11.600812912,26.485874229,7.2836154128,17.136360626,0.6091751073,8.2371068851,20.711953647,53.36903657,0.6091751073,16.845016009,17.136360626,109.46611819,20.950326515,6.1182369468,33.451659151,11.680270535,40.814732186,87.562300199,0.1059434969,21.400586377,19.520089306,25.92967087,11.044609553,25.903184995,9.1641124831,14.381829706,1.0859208434,8.3165645078,21.877332113,53.236607199,1.0859208434,20.553038401,14.381829706,41,3775.5974803,17602.541667,16428.372383,7906.1330167,8530.5094833,18575.247833,9760.0218167,8815.2260167,43,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2010,Heat,106.98312573,21.494202864,5.800453232,34.531670175,10.028821009,40.196598799,87.440477226,0,24.367324559,20.003432174,26.427298604,12.224319662,40.061074191,8.0230568068,15.205861043,0.8673574926,6.5864959597,18.837920543,55.05009586,0.8673574926,17.374254774,15.205861043,105.73629934,22.307350514,4.9059908177,32.498801052,13.010362389,37.730050929,86.817064028,0.0271049216,21.467097943,23.527071988,30.709876223,12.5224738,42.554726982,7.3183288441,15.476910259,1.0028821009,6.7491254895,19.759487879,54.887466331,1.0028821009,15.856379162,15.476910259,41,3689.3668726,102.45942041,19.334997787,4.6596809072,34.385231522,12.372256202,38.054060742,85.829179929,0.080339326,22.682469704,18.986860708,25.655024765,10.55123148,40.330341645,6.6146045062,16.416002277,1.1247505638,7.3644382154,21.477379814,54.630741671,1.1247505638,14.568197779,16.416002277,106.23536873,20.218730373,6.5074854049,34.251332646,11.461743841,40.196442769,88.159020383,0,21.718397792,19.120759585,25.601465214,11.354624739,41.615770861,8.2749505766,13.87192362,0.9372921365,6.7217236075,19.576015765,54.255824816,0.9372921365,18.531604528,13.87192362,41,3734.1612755,18364.285,40998.984583,8961.7090667,32007.2768,37736.726683,11496.929933,26246.03615,47,43,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
66,2011,Heat,110.32654266,22.885897161,5.2752126168,35.807503823,16.251917658,40.549866681,84.003764549,0.1332124398,22.939182137,21.607057738,28.400892169,10.257357866,41.029431464,7.1668292622,15.985492778,1.1456269824,7.6197515576,19.822011045,54.750312765,1.1456269824,18.356674207,15.985492778,103.95898803,24.297949023,3.5168084112,31.491420773,15.505927995,38.391825156,88.080065208,0.1065699519,22.805969697,19.901938509,27.521690066,12.228901975,43.746965236,8.072673853,14.52015594,1.0656995185,7.2733992141,20.67457066,52.805411144,1.0656995185,18.196819279,14.52015594,41,3753.4032158,103.101903,19.764541198,3.0489278708,31.211393204,12.998060923,38.191833329,88.472398217,0.2139598506,24.926322593,19.416856441,25.327497313,10.831717436,40.812841499,7.2478899386,14.335309989,1.1500341969,7.3013799012,21.609944909,51.644558935,1.1500341969,15.672559055,14.335309989,113.07778103,20.861085432,6.204835667,35.356865309,14.896954597,40.358176817,84.193201205,0.0267449813,21.743669816,25.380987276,32.682367177,10.831717436,42.096600603,7.3548698639,14.495779877,1.1767791782,6.9804401253,19.657561273,55.683051115,1.1767791782,16.795848271,14.495779877,41,3739.0192497,16069.876667,22200.158067,12711.730267,9545.72065,26548.070133,12615.504633,13970.098467,58,47,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95,2012,Heat,103.42937657,21.451778448,5.8740875932,33.070139544,15.610144378,39.203855318,84.898415159,0.0324535226,21.841220719,18.985310729,25.119026504,10.839476553,43.877162575,9.4764286034,16.908285282,0.7464310201,6.0363552063,16.843378237,51.925636183,0.7464310201,20.543079815,16.908285282,102.29350328,23.106908101,4.8680283922,32.421069092,14.441817563,38.003074981,86.488637767,0.0973605678,21.549139016,18.303786754,25.411108207,12.624420297,40.631810313,9.4115215582,18.076612096,1.006059201,7.9835665631,21.711406629,55.495523671,1.006059201,19.569474136,18.076612096,33,3081.3296044,97.963570412,19.406938263,4.3126529474,29.79047959,11.345594677,36.956118333,86.319407454,0.0331742534,22.956583381,16.321732693,22.359446819,11.212897663,38.681179512,8.5921316413,18.245839393,0.9288790964,7.7296010518,21.530090483,50.491213737,0.9288790964,16.255384186,18.245839393,109.90630165,21.762310257,5.7723200988,34.534397832,13.966360699,41.06972576,86.120361933,0.0995227603,20.203120346,21.662787497,27.335584836,11.677337211,48.235364503,9.7200562583,15.956815905,0.7630078291,6.1040626332,16.952043508,55.633223021,0.7630078291,22.027704285,15.956815905,33,3014.3858453,19857.39,28526.0541,4682.6249333,23830.644317,35109.623533,5371.7642167,29741.08975,46,58,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
124,2013,Heat,129.63340845,29.655949111,6.8412328957,38.85183891,15.305269874,48.875040594,101.09114842,0.0636393758,24.596618737,20.460059311,27.969505653,11.486907327,52.057009383,10.818693882,0.8591315729,0.6045740699,11.423267951,29.687768798,60.934702303,0.6045740699,23.387470597,18.296320535,123.11037243,28.446800971,5.0911500619,38.215445152,17.278090523,46.07490806,105.95956066,0.0954590637,25.45575031,21.223731821,27.524030022,15.65528644,52.438845638,10.532316691,1.2091481397,1.2727875155,9.7368244934,27.301292207,64.975802665,1.2727875155,21.128272757,19.059993044,41,3142.7083872,121.66169388,23.759813157,3.2125048579,36.259955822,13.231703177,45.833856438,102.80015545,0.0954209364,26.972318015,20.038396638,26.463406354,13.295317135,51.272849811,9.8601634253,1.1132442577,1.0496303001,9.9555843617,28.912543721,59.924348043,1.0496303001,19.21141519,18.797924466,135.46592267,29.834946106,7.0293423129,39.567881616,14.981087011,50.064184617,98.315371444,0.0318069788,23.346322433,24.20511086,31.457102025,9.7329355101,54.898845394,11.57774028,0.8587884274,0.5725256182,11.132442577,26.972318015,58.970138679,0.5725256182,24.586794606,15.903489396,40,3143.9641173,20111.118333,30184.585483,2641.72035,27527.35225,18700.323067,1786.5239667,16965.804517,65,46,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
153,2014,Heat,129.30983187,29.983973706,5.8705464308,38.000741412,18.779436163,48.195292472,98.568368298,0.1262483103,26.417458939,22.188140542,29.068673456,9.1530024996,55.80175317,11.646406629,0.757489862,0.8837381724,10.731106379,29.920849551,56.054249791,0.8837381724,21.588461068,18.590063698,126.18518618,28.689928525,4.2924425516,39.641969447,17.390704749,46.175319507,101.59832775,0.0315620776,26.480583094,23.13500287,31.025522266,13.950438293,51.572434774,10.06830275,1.0731106379,0.9468623275,10.699544301,29.415856309,64.512886584,0.9468623275,24.523734284,20.010357189,41,3168.3592352,126.10789763,26.598910272,3.7908185661,36.770940091,13.804897612,47.322051767,102.85754376,0.0315901547,26.409369344,20.249289174,26.820041355,14.026028695,54.903688899,10.993373842,1.8322289736,1.0740652604,11.214504925,31.116302397,60.621506903,1.0740652604,25.493254857,20.312469483,135.30063266,28.336368782,5.7178180039,37.687054578,15.289634883,51.018099869,99.477397205,0.0315901547,23.976927431,22.997632634,30.421318993,10.64588214,61.158539533,11.467226162,0.6949834038,0.5686227849,10.266800283,27.830926306,57.367720967,0.5686227849,23.376714491,18.227519272,41,3165.5432173,18504.403333,-1054.978533,-4649.773633,3543.5097667,1335.3787333,-1553.723133,2882.2247167,54,65,46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
182,2015,Heat,120.88019137,27.049889951,6.1491504836,38.551668835,12.871796867,45.433619636,101.41319166,0.0318608833,25.456845785,21.251209184,29.120847368,11.947831251,50.531360969,10.195482667,0.9876873834,0.7965220834,8.7617429171,27.272916135,61.61894837,0.7965220834,22.461922751,18.224425268,126.32840242,30.267839168,6.181011367,40.176573885,17.077433468,46.931081152,103.80275791,0.0637217667,26.444533168,21.824705084,29.662482385,15.070197817,53.590005769,9.9087347172,1.1151309167,0.9239656167,10.641535034,30.076673868,66.939715887,0.9239656167,20.837017701,18.702338518,41,3138.6449317,125.82354665,25.026717404,5.1746972076,37.822332317,12.544720503,46.634998471,102.39628111,0.0313618013,27.755194114,22.141431688,30.546394426,13.20331833,52.687826114,10.506203422,0.8154068327,0.9408540377,10.412118018,29.574178587,62.347260901,0.9408540377,20.636065228,17.782141313,124.506351,24.368119578,5.6137624252,39.233613374,12.638805907,45.756868036,98.69558856,0.0627236025,26.249827653,24.17994877,32.177208091,11.666590068,52.123313691,10.098500005,1.3799192554,0.6272360252,8.8126661536,25.18352641,62.754964318,0.6272360252,21.231939452,17.782141313,41,3188.5923636,22537.923333,10105.45185,4019.2861833,6089.929,12154.8843,6555.7477833,5621.38915,37,54,65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
212,2016,Heat,119.08956395,26.024607631,8.125194318,42.185049467,13.911771821,46.35258456,101.25011517,0.0299822669,21.917037072,19.158668521,25.604855895,12.292729411,52.888718734,7.7953893826,1.1693084074,0.7495566714,7.2257263123,21.857072538,63.862228404,0.7495566714,20.02815426,16.939980774,121.63805664,26.984040171,5.9964533712,39.216805048,15.35092063,46.382566826,104.63811133,0.0899468006,23.056363212,19.848260659,25.245068693,12.262747144,52.289073397,9.2045559248,0.6596098708,0.5396808034,9.0246623237,25.215086426,61.13384212,0.5396808034,17.299767976,14.421470358,41,3335.304848,119.70106578,22.585669689,4.0874990059,37.951085661,10.621530263,44.962489065,102.15763939,0.0596715183,25.032201941,20.706016862,27.419062675,11.755289112,50.482104511,9.099906546,0.9845800525,0.35802911,9.0700707868,26.88201901,59.611846816,0.35802911,19.035214349,15.633937804,126.2649328,25.09187346,7.7572973834,41.889405871,13.008390997,47.856557704,99.054720435,0.0596715183,23.003370318,22.884027281,30.880010738,11.844796389,60.984291738,8.741877436,0.9249085342,1.07408733,7.6677901059,22.406655134,63.490495508,1.07408733,18.199813092,15.514594767,41,3351.6827723,19402.913333,4267.55875,2210.8243667,2062.9873333,8622.1050333,5257.3354167,3354.2973667,48,37,54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
242,2017,Heat,122.11411986,26.182221548,7.0077700044,39.392613514,13.866438519,46.51966471,105.77259662,0.0596405958,25.078870526,17.832538139,24.661386356,13.955899413,54.15366097,8.9759096652,1.0735307241,0.8647886388,11.242252305,32.265562318,63.696156295,0.8647886388,16.162601457,14.939969243,124.35064221,26.092760655,6.8586685149,41.420393771,15.357453414,45.53559488,101.38901283,0.0596405958,22.037200141,23.319472951,29.939579083,13.120931072,53.199411437,8.20058192,0.8349683409,0.8946089367,9.9599794956,27.792517634,64.859147913,0.8946089367,19.621756012,15.924039074,41,3353.4205582,122.05295137,21.373060244,4.9367122847,39.145224469,9.5539902451,45.911424248,101.75435203,0.2903948403,22.970231866,21.373060244,27.18095705,11.528675159,54.07151926,8.1600950118,0.6969476167,0.9873424569,8.8570426284,27.064799114,60.402126778,0.9873424569,18.846625134,15.536123955,126.75734778,25.0901142,6.8823577146,40.190645894,13.038728328,47.682832773,101.34779926,0.0871184521,24.364127099,18.875664618,27.32615447,11.731951547,54.826545844,8.3343319159,0.9583029729,0.6679081326,12.516017616,32.843656435,63.364154148,0.6679081326,17.423690417,15.449005503,41,3443.5873552,21522.288333,4137.1495167,6320.9961,-2222.535633,6417.1137833,7554.56035,-1171.461033,41,48,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
272,2018,Heat,122.57395899,6.4651181233,24.748823223,41.6575937,12.315903755,45.840905426,101.92068571,9.0979716577,0,17.552356896,23.403142528,10.560668066,-1.199411055,16.674739051,0.4095549942,0.0292539282,13.339791241,36.947711266,61.462503064,0.0292539282,18.634752238,0.9653796293,123.89038576,5.9970552728,22.964333605,42.096402622,15.065773002,45.31433472,101.51113071,8.7469245198,0.0292539282,21.530891126,28.025263177,11.350524126,-1.199411055,15.767867278,0.4973167787,0.0585078563,11.730825192,33.056938821,63.159230897,0.0585078563,18.956545448,0.5850785632,41,3418.3443486,123.88876191,5.0957574444,23.623106765,39.823491704,11.222448476,45.390533074,100.2361999,9.3373127739,0.1178209814,21.796881554,27.305012433,10.486067342,-1.207665059,17.054587054,0.9131126056,0.088365736,11.310814212,30.957462856,59.882513783,0.088365736,20.61867174,0.6480153976,126.36300252,6.3623329942,23.623106765,40.559872838,10.044238662,47.62913172,103.47627689,9.1016708111,0.0294552453,17.938244414,23.59365152,11.841008628,-1.207665059,16.170929694,0.7658363789,0,13.166494669,36.612869962,61.973836203,0,18.910267511,0.7952916243,41,3394.981058,16821.53,4658.7665667,6778.51575,-2142.0216,6869.6703833,9494.0176667,-2614.442117,44,41,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
